indicator_id,source_code,country_iso3,year,value
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARB,2008,4.22755
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CEB,2008,4.83649
24,WB_WDI_SE_XPD_TOTL_GD_ZS,URY,2000,2.42255
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VUT,2000,7.00363
24,WB_WDI_SE_XPD_TOTL_GD_ZS,YEM,2000,9.66163
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ZMB,2000,1.78819
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AFE,2001,4.34167
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AFW,2001,2.3651
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAP,2002,2.89222
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEA,2002,2.89222
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EMU,2002,5.023885
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECS,2002,4.44546
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2002,3.09208
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2002,3.38608
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2002,5.17711
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HPC,2002,2.39618
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HIC,2002,4.700475
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBD,2002,3.78671
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2002,3.22558
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDX,2002,2.43543
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDA,2002,2.685105
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2015,4.3055
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2015,3.88469
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2015,4.840875
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FCS,2015,3.19691
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HPC,2015,3.37496
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HIC,2015,4.76158
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBD,2015,4.20637
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2015,3.844005
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDB,2015,3.31648
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDX,2015,3.25901
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDA,2015,3.25901
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LTE,2015,4.47039
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LCN,2015,4.447492
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CAF,2009,1.25458
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TCD,2009,1.74367
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CHL,2009,4.25476
24,WB_WDI_SE_XPD_TOTL_GD_ZS,COL,2009,4.77652
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CRI,2009,6.01031
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CIV,2009,3.17394
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HRV,2009,4.36217
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAS,2004,3.539435
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAP,2004,2.74846
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEA,2004,2.74846
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EMU,2004,5.04119
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECS,2004,4.805615
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2004,3.28925
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2004,3.54786
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2004,5.043795
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HPC,2004,2.6811
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HIC,2004,4.87567
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBD,2004,3.86821
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2004,3.31273
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDB,2004,2.85353
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HKG,2017,3.30989
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HUN,2017,4.64035
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISL,2017,7.58385
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IND,2017,4.30544
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDN,2017,1.053244
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRN,2017,3.45957
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRL,2017,3.37737
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISR,2017,6.00425
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ITA,2017,4.02663
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2019,4.0445
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2019,3.99503
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2019,4.62737
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FCS,2019,3.023705
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HPC,2019,3.242688
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HIC,2019,4.627445
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBD,2019,3.94556
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2019,3.759022
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDB,2019,3.330117
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDX,2019,3.153071
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDA,2019,3.238212
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LTE,2019,4.2678
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LCN,2019,4.51068
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UGA,2011,2.29891
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UKR,2011,5.9377
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GBR,2011,5.5722
24,WB_WDI_SE_XPD_TOTL_GD_ZS,URY,2011,4.14937
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VNM,2011,3.78023
24,WB_WDI_SE_XPD_TOTL_GD_ZS,PSE,2011,5.33528
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HND,2018,6.05647
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HKG,2018,3.32624
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HUN,2018,4.60568
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISL,2018,7.56351
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IND,2018,4.36375
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDN,2018,0.994436
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRN,2018,3.6198
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRL,2018,3.30348
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISR,2018,6.06919
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BWA,2012,8.109873
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRA,2012,5.8551
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VGB,2012,3.555607
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRN,2012,2.88964
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BGR,2012,3.4765
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BFA,2012,3.60316
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BDI,2012,6.16777
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CPV,2012,5.397696
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KHM,2012,1.23062
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CMR,2012,2.60305
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AFE,2005,3.85834
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AFW,2005,2.44701
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CEB,2005,4.80935
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EMU,2005,4.975465
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECS,2005,4.87699
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2005,3.356185
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2005,3.64203
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LBR,2014,2.20005
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LTU,2014,4.50767
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LUX,2014,3.85569
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MAC,2014,2.04853
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDG,2014,2.38123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MWI,2014,3.32569
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MYS,2014,5.21265
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDV,2014,3.08859
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAP,2010,3.777205
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEA,2010,3.777205
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EMU,2010,5.43067
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECS,2010,5.14356
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2010,4.00675
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2010,5.3688
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FCS,2010,2.784985
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HPC,2010,2.95977
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HIC,2010,5.08126
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBD,2010,4.068911
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2010,3.569412
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDB,2010,4.031
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NPL,2009,4.66376
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NLD,2009,5.38561
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NER,2009,3.33588
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NOR,2009,7.07068
24,WB_WDI_SE_XPD_TOTL_GD_ZS,OMN,2009,3.65416
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AFW,2014,2.66667
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CSS,2014,3.590138
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CEB,2014,4.416765
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAR,2014,3.89878
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAS,2014,3.540123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EAP,2014,3.540123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEA,2014,3.540123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EMU,2014,5.12006
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECS,2014,4.82583
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ECA,2014,4.41257
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TEC,2014,4.19388
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EUU,2014,4.882205
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FCS,2014,3.43889
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HUN,2009,4.95626
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISL,2009,7.18985
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IND,2009,3.27825
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDN,2009,3.52513
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRN,2009,3.84245
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRL,2009,6.1561
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISR,2009,5.34174
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ITA,2009,4.50415
24,WB_WDI_SE_XPD_TOTL_GD_ZS,JAM,2009,6.19848
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BLR,2006,6.07696
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BEN,2006,2.5634
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BOL,2006,6.43422
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRA,2006,4.8706
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NOR,2013,7.43905
24,WB_WDI_SE_XPD_TOTL_GD_ZS,OMN,2013,4.35384
24,WB_WDI_SE_XPD_TOTL_GD_ZS,PAK,2013,2.23699
24,WB_WDI_SE_XPD_TOTL_GD_ZS,PRY,2013,2.678712
24,WB_WDI_SE_XPD_TOTL_GD_ZS,PER,2013,3.29729
24,WB_WDI_SE_XPD_TOTL_GD_ZS,POL,2013,4.9978
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LBN,2013,2.43396
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LBR,2013,1.69078
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LTU,2013,4.62417
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MAC,2013,2.05049
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDG,2013,1.77695
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MWI,2013,3.7217
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MYS,2013,5.48123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDV,2013,3.3883
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TCD,2019,2.372458
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CHL,2019,5.6263
24,WB_WDI_SE_XPD_TOTL_GD_ZS,COL,2019,4.51068
24,WB_WDI_SE_XPD_TOTL_GD_ZS,COG,2019,3.247164
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CRI,2019,6.73809
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CIV,2019,3.41307
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HRV,2019,3.94556
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MUS,1999,3.88744
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MEX,1999,3.36165
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FSM,1999,6.42491
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDA,1999,4.66256
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MCO,1999,1.19527
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MNG,1999,5.14567
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MAR,1999,4.62528
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MOZ,1999,2.64153
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NAM,1999,7.13076
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NPL,1999,2.89331
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NLD,1999,4.49966
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NZL,1999,6.63621
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NIC,1999,2.92365
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BDI,2020,5.321585
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CPV,2020,7.094007
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KHM,2020,2.247646
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CMR,2020,3.103901
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CAN,2020,4.88795
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CYM,2020,1.45542
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CAF,2020,2.144681
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TCD,2020,2.739604
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CHL,2020,5.62992
24,WB_WDI_SE_XPD_TOTL_GD_ZS,COL,2020,5.26166
24,WB_WDI_SE_XPD_TOTL_GD_ZS,THA,2016,3.767618
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TLS,2016,8.12838
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TGO,2016,3.66248
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TTO,2016,4.214282
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TUR,2016,4.62774
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TCA,2016,2.907446
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UGA,2016,2.13789
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UKR,2016,5.00977
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BMU,2010,2.30669
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BTN,2010,3.82319
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BOL,2010,6.97377
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRA,2010,5.6488
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VGB,2010,3.487008
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRN,2010,1.84384
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BGR,2010,3.85746
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BFA,2010,3.50223
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BDI,2010,6.77524
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CPV,2010,5.07657
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UKR,2014,5.87492
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GBR,2014,5.60135
24,WB_WDI_SE_XPD_TOTL_GD_ZS,URY,2014,4.26735
24,WB_WDI_SE_XPD_TOTL_GD_ZS,UZB,2014,5.71325
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VUT,2014,5.17257
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VNM,2014,3.540123
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BWA,2018,7.905386
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRA,2018,6.08851
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VGB,2018,2.425561
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BGR,2018,4.05201
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BFA,2018,5.48861
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BDI,2018,5.07864
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CPV,2018,4.787923
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KHM,2018,1.60337
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CMR,2018,3.03096
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CAN,2018,4.88899
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GUY,2005,8.13973
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HKG,2005,4.13463
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HUN,2005,5.3254
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISL,2005,7.33843
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IND,2005,3.18876
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDN,2005,2.87282
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRN,2005,4.05652
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IRL,2005,4.51897
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ISR,2005,5.5649
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SYC,2013,3.6184
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SLE,2013,1.56069
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SGP,2013,2.85435
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SVK,2013,4.06078
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SVN,2013,5.46768
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ZAF,2013,5.35071
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SSD,2013,1.0245
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ESP,2013,4.32853
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LKA,2013,1.56459
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KNA,2013,3.262059
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IBT,2001,3.304145
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDX,2001,2.662975
24,WB_WDI_SE_XPD_TOTL_GD_ZS,IDA,2001,2.662975
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LTE,2001,3.849425
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LCN,2001,3.84467
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LAC,2001,3.84467
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TLA,2001,3.839115
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LDC,2001,2.56498
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LMY,2001,3.220165
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LIC,2001,2.7072
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MIC,2001,3.70838
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDA,2011,7.13638
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MCO,2011,1.58989
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MNG,2011,4.60902
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MOZ,2011,5.530525
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MMR,2011,0.78744
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NAM,2011,8.021379
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NPL,2011,3.84264
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NLD,2011,5.41596
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TJK,2011,3.93511
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TZA,2011,4.577899
24,WB_WDI_SE_XPD_TOTL_GD_ZS,THA,2011,4.80556
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TLS,2011,10.19352
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TGO,2011,3.0775
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TTO,2011,3.850788
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TUR,2011,4.22151
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TCA,2011,3.166634
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AND,2009,3.14292
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ATG,2009,2.22264
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARG,2009,5.53105
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARM,2009,3.84079
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ABW,2009,5.7974
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AUT,2009,5.76568
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AZE,2009,3.22431
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SLV,2018,3.60575
24,WB_WDI_SE_XPD_TOTL_GD_ZS,EST,2018,5.13963
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SWZ,2018,5.736874
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ETH,2018,5.220112
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FJI,2018,4.79706
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FIN,2018,6.31772
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FRA,2018,5.42541
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GAB,2018,3.071543
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GMB,2018,2.36544
24,WB_WDI_SE_XPD_TOTL_GD_ZS,FSM,2020,11.55914
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MDA,2020,6.60125
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MAR,2020,6.284283
24,WB_WDI_SE_XPD_TOTL_GD_ZS,MOZ,2020,6.170596
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NAM,2020,9.277999
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NRU,2020,5.905029
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NPL,2020,4.243557
24,WB_WDI_SE_XPD_TOTL_GD_ZS,NLD,2020,5.2914
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ASM,2006,14.71705
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AND,2006,2.2449
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AGO,2006,2.28146
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARG,2006,4.12821
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARM,2006,2.71577
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AUT,2006,5.26368
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AZE,2006,2.55552
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BHR,2006,2.87441
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BGD,2006,2.13129
24,WB_WDI_SE_XPD_TOTL_GD_ZS,JPN,2008,3.27242
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KAZ,2008,2.58947
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KGZ,2008,5.91318
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LAO,2008,2.27855
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LVA,2008,5.63671
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BWA,2009,9.8253
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BRA,2009,5.46355
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BGR,2009,4.27429
24,WB_WDI_SE_XPD_TOTL_GD_ZS,BDI,2009,6.17195
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CPV,2009,4.86588
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KHM,2009,1.38577
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CMR,2009,2.9079
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CAN,2009,4.84058
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ZAF,1999,5.29117
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ESP,1999,4.26388
24,WB_WDI_SE_XPD_TOTL_GD_ZS,KNA,1999,3.32267
24,WB_WDI_SE_XPD_TOTL_GD_ZS,LCA,1999,5.44994
24,WB_WDI_SE_XPD_TOTL_GD_ZS,VCT,1999,5.75269
24,WB_WDI_SE_XPD_TOTL_GD_ZS,SWE,1999,6.84251
24,WB_WDI_SE_XPD_TOTL_GD_ZS,CHE,1999,4.75953
24,WB_WDI_SE_XPD_TOTL_GD_ZS,TJK,1999,2.07652
24,WB_WDI_SE_XPD_TOTL_GD_ZS,DEU,2017,4.77831
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GHA,2017,3.53363
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GRC,2017,3.46778
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GRD,2017,3.1738
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GTM,2017,2.9501
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GIN,2017,2.32034
24,WB_WDI_SE_XPD_TOTL_GD_ZS,GUY,2017,4.66478
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HTI,2017,1.49847
24,WB_WDI_SE_XPD_TOTL_GD_ZS,HND,2017,5.744344
24,WB_WDI_SE_XPD_TOTL_GD_ZS,ARM,2020,2.70556
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AUS,2020,5.38625
24,WB_WDI_SE_XPD_TOTL_GD_ZS,AUT,2020,5.57962
